record_id,line_number,transcript_length,summary_length,compression_ratio,word_count_transcript,word_count_summary,name,location,issue,category,priority,has_missing_fields,has_transcript_issues,has_summary_issues,has_consistency_issues,victim_info,perpetrator_info,referral_info,intervention_info,transcript_preview,summary_preview
line_844,844,599,296,0.4941569282136895,111,49,Samson,Mbeya,Child Labor,Labor Exploitation,High (urgent intervention required due to potential physical harm and health risks),False,False,False,False,12-year-old sister,Unknown (employer at local factory),Mbeya Child Welfare Society and police,"Report to Child Welfare Society and police, follow-up, and ensure child's safety","Hello, is this the child protection helpline? Yes, thank you for reaching out. My name is Samson, I'm calling from Mbeya. I need help - my sister, who is only 12 years old, is being forced into child ",Samson reported a case of child labor involving his 12-year-old sister in Mbeya. He noticed that others are aware but afraid to intervene. The victim has been working long hours at a local factory. Th
line_845,845,623,222,0.3563402889245586,115,35,Samson,"Mwanza, Tanzania",Child labor,Child Protection,High,False,False,False,False,7-year-old sister,neighbor,"['Mwanza Child Welfare Committee', 'police']","Report case, initiate investigation and rescue","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is Samson, I'm from Mwanza, Tanzania. I need help  my little sister, who is just 7 years old, has been forced into child l","Samson reported a case of child labor involving his 7-year-old sister in Mwanza, Tanzania. He shared that she appears tired and has calloused hands. The child welfare committee and police were advised"
line_846,846,691,278,0.402315484804631,119,43,Simon,"Mombasa, Kenya",Child Labor,Labor Exploitation,High,False,False,False,True,13-year-old niece,Local factory,Mombasa Children's Office and police,"Report to authorities, follow up","Hello, is this the child protection hotline? Yes, thank you for reaching out. This is Simon speaking from Mombasa. I have a serious concern about my 13-year-old niece who has been forced into child la","Simon reported a case of child labor involving his 13-year-old niece in Mombasa, Kenya. The victim appears malnourished and her schoolwork has suffered. No one else has noticed the issue. The counselo"
line_847,847,674,242,0.3590504451038576,119,38,Anonymous,"Moyo, Uganda",Forced child marriage,Child Marriage,High,False,False,False,True,13-year-old girl,Older man from a neighboring village,"['Moyo Child Protection Office', 'Local police']",Report case to local authorities and follow up with helpline,"Hello, is this the child protection helpline? Yes, thank you. I'm calling from Moyo, Uganda. It's about my neighbor's daughter. She's 13 and she's being forced into child marriage soon. This sounds wo","Neighbor reported forced child marriage case of a 13-year-old girl from Moyo, Uganda. The groom is an older man from another village. Counselor advised reporting to the local Child Protection Office a"
line_848,848,691,264,0.38205499276411,120,42,Joseph,Kisumu,Emotional abuse,Child protection issues,High,False,False,False,False,Daughter of the neighbor,Mother of the victim,"[""Kisumu Children's Office"", 'Police']",Report to authorities for immediate action,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name's Joseph from Kisumu. I've got a concern about my neighbor's daughter, she's just 13 and she's being subjected to emotiona","Joseph from Kisumu reported emotional abuse of his neighbor's daughter by her mother. The perpetrator is the girl's mother, and the victim appears to be emotionally affected. The case is referred to t"
line_849,849,722,202,0.27977839335180055,128,32,John,Kisumu,Child Marriage,Forced Marriage,High,False,False,False,False,12-year-old sister,Her husband and his family,"[""Kisumu Children's Office"", 'Police']","Immediate action required to rescue the victim, ensure her safety, and provide support for her rehabilitation","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is John from Kisumu. I'm extremely worried about my sister's situation. She's just 12 years old and she's been forced into","John reported a case of child marriage involving his 12-year-old sister. He expressed concern for her health, safety, and education. The case was referred to the Kisumu Children's Office and the polic"
line_850,850,593,290,0.48903878583473864,105,48,John,Mombasa,Child Labor,Child Exploitation,High,False,False,False,True,12-year-old niece,Not mentioned,"[""Nairobi Children's Office"", 'Police']","Report case to authorities, follow-up from helpline","Hello, is this the Nairobi Child Protection Helpline? Yes, thanks for calling. Who's speaking? This is John from Mombasa. I have a concern about my niece. She's only 12 and she's being forced into chi","John reported his 12-year-old niece being forced into child labor at a local factory. No one else has noticed this issue, and she appears exhausted with dirty hands. The counselor advised John to repo"
line_851,851,550,232,0.4218181818181818,100,38,John,Nakuru,Child Labor,Child Exploitation,High,False,False,False,True,6-year-old sister,Employer,"['Nakuru Child Welfare Society', 'Labor Authorities']","Investigation, potential rescue and rehabilitation","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is John, I'm from Nakuru. I need help  my younger sister, she's only 6, is being forced into child labor by her employer. ",John called 123 to report his sister being forced into child labor. He shared that she looks tired and malnourished. The counselor advised him to report it to local child welfare society and labor aut
line_852,852,614,293,0.4771986970684039,105,46,Jacob,Kisumu,Forced child marriage,Child Marriage,High,False,False,False,True,A 14-year-old girl,The neighbor's family,"[""Kisumu Children's Office"", 'Police']","Report to Kisumu Children's Office and the police, follow-ups by helpline","Hello, is this 116? Yes, thank you for reaching out. I'm speaking to Jacob from Kisumu. There's a situation with my neighbor's daughter. She's just 14 and she's being forced into child marriage. This ",Jacob reported a case of child marriage involving a 14-year-old girl who has stopped attending school. He is concerned about her well-being and has confirmed the situation. The case should be immediat
line_853,853,631,276,0.43740095087163233,108,43,John,"Kisumu, Kenya",Child labor,Labor exploitation,Urgent,False,False,False,True,13-year-old girl,Family and local factory,"Nairobi Children's Office, Labor Department, police","Report to the relevant authorities, follow up on the case","Hello, is this the Nairobi Children's Helpline? Yes, hello. This is John speaking from Kisumu. I urgently need help. My sister's 13-year-old daughter is being forced into child labor at a local factor","John reported a 13-year-old girl being forced into child labor at a factory in Kisumu. The family keeps it hidden, but John has noticed her exhaustion and injuries every day. Counselor advises immedia"
line_854,854,682,281,0.4120234604105572,118,46,Samuel,Mombasa,Forced child marriage,Child marriage,High,False,False,False,True,13-year-old girl,Neighbor,"[""Mombasa Children's Office"", 'Police']",Immediate reporting and follow-ups,"Hello, is this the child protection helpline? Yes, thank you for reaching out. My name's Samuel, I'm from Mombasa. There's a problem here that needs attention - my neighbor's daughter, who's only 13, ","Samuel reported a case of child marriage in Mombasa involving a 13-year-old girl. He witnessed signs of trauma and fear, and no one else has spoken up about the issue. The counselor advised immediate "
line_855,855,576,198,0.34375,103,32,Sam,Mombasa,Child Labor,Work Exploitation,High,False,False,False,False,6-year-old sister,Unspecified individuals at a local market,"[""Mombasa Children's Office"", 'Police']","Report to children's office and police, follow-up","Hello, is this 116? Yes, thank you for reaching out. This is Sam calling from Mombasa. I'm concerned about my younger sister, she's only 6 years old. She's being forced into child labor at a local mar","Sam, a concerned brother from Mombasa, reported that his 6-year-old sister is being forced into child labor at a local market. The children's office and police have been informed for further action."
line_856,856,563,239,0.42451154529307283,104,39,Sam,Tororo,Child Marriage,Forced Marriages,High,False,False,False,False,12-year-old niece,Family,Tororo Child Protection Unit and police,Report to local authorities and follow up,"Hello, you've reached the child protection helpline. Yes, thank you for calling. I can see it's Sam from Tororo here. I need help  my niece, who is only 12 years old, has been forced into child marria","Sam reported a case of child marriage involving his niece from Tororo. He shared that she looks distressed and scared, but others are afraid to speak up. The counselor advised reporting the case to lo"
